ra,dec,l,b,parallax,pmra,pmdec,g,bp,rp,parallax_error,ruwe
56.32594885287586,22.6174940539639,167.36305428518617,-24.891114083290237,0.8435293455786396,1.1484901102077698,-7.150868148014189,19.635914,20.908504,18.43423,0.45582777,1.0509961
56.3419995469895,22.624103052409534,167.37018671502494,-24.87623705662413,5.140417579453464,41.36319971046351,-49.10610822798594,18.281399,19.863651,17.043978,0.17214921,0.9533897
56.36151111816775,22.638129610734968,167.37439239486346,-24.853731159475448,1.7865455734969475,1.636112103818225,-3.068364610839311,16.354694,17.144466,15.484858,0.070481,1.1293304
56.35848115896894,22.6385968128201,167.3717713014781,-24.85527463669924,1.770069148182924,1.717277747027676,-2.866794059888069,17.796745,18.912182,16.766966,0.13673232,0.9986385
56.32727096746037,22.624867033560736,167.35856123606584,-24.884850047497057,0.033923963485339,-0.3998526763591268,-1.6716972701601016,20.081713,20.808645,19.267239,0.626187,0.9404991
56.31630386509074,22.637643742595113,167.3408219866381,-24.882252732322407,7.524860270853136,64.46648070941096,-76.14307126969742,14.279295,15.310077,13.272357,0.023213435,1.0161091
56.3530857347547,22.645873604036993,167.36230870319503,-24.85326824709981,0.9541781216296736,2.1968241829821737,-4.382468320042834,13.307428,13.630373,12.811221,0.015296555,0.8635729
56.33564225330565,22.661954725261463,167.33725679902497,-24.85226817054536,1.087715164738995,1.5932275482303189,-4.927730893586476,18.849106,19.902388,17.86494,0.2362165,1.0047419
56.33646044253605,22.66472921998253,167.33580737863082,-24.849711201906505,0.7697772536999409,0.3386850001219829,-0.9345708543722708,19.629063,20.413565,18.722515,0.43816572,1.0802622
56.389056697461136,22.64108711918253,167.39285430251178,-24.83438166119432,0.1865772088919672,3.191455249161659,-0.4016610759911723,18.91964,19.729443,18.121643,0.26261443,0.94092226
56.3800034842492,22.63172638041955,167.39303083475608,-24.84692826509226,1.5767402141321551,0.7205177293372863,-2.4337656478851275,20.68682,21.222336,20.20673,1.431525,0.8832406
56.386795246834765,22.645645686618103,167.3877657604357,-24.83242959125761,0.4304630218118137,-5.753494383233431,-6.717886674850538,19.087896,20.085724,18.09581,0.29591164,1.0151911
56.38178509388817,22.65020303315892,167.3806169323403,-24.832191243894897,1.5702767027619386,4.701998741564364,-11.28148021606054,18.931862,20.34318,17.780659,0.29383454,1.0469431
56.37919345668137,22.652685963810676,167.37682567401015,-24.83197511437423,0.9996447331071656,3.690316071253096,-7.598709249811713,17.389938,18.333519,16.431808,0.10129993,1.0383499
56.38371325099579,22.663786989471664,167.3719556019652,-24.82097087701244,0.7855675532401226,-4.341532367919246,-2.594960002009892,18.576061,19.541403,17.590643,0.20788537,1.0163091
56.38098493237421,22.65282249240201,167.3780676767314,-24.83075797516712,0.1890668163383692,2.0755816314744524,-1.5986280181536592,17.027428,17.541307,16.320992,0.093006134,1.1723759
56.38145971547023,22.66034006012294,167.37283024196378,-24.824917479621437,1.1514811167487624,-2.1299689767861807,-11.01838408694655,15.13664,15.656757,14.453879,0.03207598,0.9607871
56.400974488880514,22.65223057789849,167.39349752873153,-24.81873520700674,0.6380807408961056,-2.266816950913442,-1.7279338689214536,19.240467,19.761597,18.59978,0.32914957,1.045562
56.40492086750906,22.65714932892264,167.39279555949864,-24.812648212937393,-0.4569138200948237,-0.9013790868682968,-1.5274454836395943,20.306469,20.817902,19.61485,0.87643963,0.9948708
56.41861144335619,22.66624815656421,167.3962859900502,-24.797404923085676,,,,20.924053,21.15088,20.593323,,
56.372880034319934,22.66586371304724,167.36228634306744,-24.82618905380843,0.4208522628833251,0.8251548986929806,-2.602904253957663,15.8616705,16.25371,15.294712,0.044159733,0.8864334
56.37198319759853,22.66413387712483,167.3629005812885,-24.828023841011703,0.6964965771687389,6.987327130069267,-4.571316783365362,18.72496,19.51448,17.762892,0.22776884,1.0155766
56.3181871462367,22.653302524848208,167.33058958972254,-24.869523102985156,0.6125070749911894,4.02448024890744,-6.106339152523436,17.049318,17.669283,16.294521,0.08658543,1.0881555
56.307905806495384,22.656838042992685,167.3202412489635,-24.873314859138027,1.1108370872248956,-0.1318912014328108,-6.857287248236174,19.658121,20.788372,18.62255,0.44069436,0.9690981
56.30638460616811,22.666716754848352,167.31175376099134,-24.86696950409713,0.6947872339186371,-0.3926725094104039,-3.333924874453551,20.308962,20.986975,19.256208,0.78950596,0.9940821
56.004447782850384,22.71825444550648,167.04629396528858,-25.016355438109347,,,,21.13157,21.450247,19.624876,,
55.89753708710011,22.657051435032148,167.01093219963636,-25.127932180353273,1.067615725161237,-0.6881589260416087,-2.3825342076936544,20.261503,20.77416,19.890617,0.6232016,0.91507363
55.89104186724672,22.659583127603543,167.00414656744093,-25.130075791824797,0.4292365172710222,3.8227601533963433,0.4548677143412908,15.680528,16.11755,15.080865,0.040297013,0.9930979
55.97238213821333,22.65626782356502,167.06805113263633,-25.082151112767523,0.2682224698109976,1.322363953338891,-2.073287608999168,19.306606,20.053057,18.318125,0.28109017,0.908304
55.98462983287667,22.6658530313609,167.07018875367703,-25.067458712221764,1.6366281453639322,-0.9765538268995758,-1.783193493382932,20.37736,20.752497,19.87518,0.6951019,0.99724555
55.948781461085936,22.658270908345372,167.04874551394536,-25.095290908055834,0.3115786336020739,2.1398362381095373,-0.9997157679876424,19.898905,20.518625,19.098192,0.48109415,1.0364681
55.968474306144536,22.672544689291385,167.05303305881756,-25.07251190952697,1.1141373898781788,-0.2550899097272385,-2.8436375282382222,20.321157,20.748354,19.860304,0.62539655,0.9689517
55.9599486960943,22.668274124115843,167.04976247665792,-25.08095883739101,0.6778872234770056,2.102992963560429,-8.033405057796179,18.93112,20.024567,17.874668,0.22645955,1.0086731
55.96081379429118,22.68561198160035,167.03756402422331,-25.06757372881825,3.0190696176678977,7.6679590591032145,4.006746522739021,15.207418,16.037169,14.310198,0.031832464,0.9995069
55.92044761751875,22.665716215447823,167.0218243531385,-25.107321714518896,,,,21.570837,20.129297,18.468657,,
55.924188487651755,22.658871499482352,167.02972350868538,-25.110079493702862,-0.2461310054831541,-0.8953333481027141,-5.409769844813098,20.047033,21.340046,18.910236,0.62766916,0.9908615
55.92291057546202,22.66942560114849,167.02093614566726,-25.10304645349276,0.272404630662263,1.1237792023395756,-1.6174036015375022,19.216108,19.990389,18.428314,0.2990796,0.97439104
55.923803391850065,22.68173335537925,167.01249029573012,-25.093368577293237,0.2269888957660048,0.6407408116598032,-0.6828524087856591,17.76509,18.125715,17.21997,0.11491647,1.0342923
55.92438274969126,22.68404469763526,167.01121531214875,-25.09129618532903,0.263218177893954,0.7638632901777198,-11.14736707269326,17.767584,18.235857,17.138582,0.11541538,1.037336
55.9196526639403,22.6851555039547,167.00681925388932,-25.093400965635063,0.4778691275658679,2.52999914528655,-3.262406997791516,16.660278,17.08019,16.07055,0.06377793,0.9501571
55.94631841503681,22.67938713882915,167.03123340901934,-25.081165649607534,1.1950569800739854,4.230327316612245,-3.079291393218942,19.312866,20.856535,18.085434,0.28646186,1.0285568
55.953016116606136,22.679972633159544,167.03585674133524,-25.076583308056,1.644947113599437,-8.184425009338145,1.0242705941923138,18.166195,19.320265,17.12304,0.14158197,0.9369146
55.958000478010334,22.686885280528823,167.03449649970096,-25.068372593218005,0.7159452502438808,6.39068884375105,-4.96787436901867,16.086538,16.594124,15.406245,0.04796778,0.89058423
55.9307228943191,22.682102036443148,167.0174436555794,-25.08881092428676,0.6317098729055234,-0.510933925698156,0.3949646044088948,18.965912,19.471441,18.305414,0.22319528,1.0288025
55.94113603603288,22.68916623367076,167.0200730812532,-25.07712605711474,,,,20.96343,21.225822,20.100166,,
55.98354747616827,22.681695540249297,167.057625932135,-25.056391768813924,1.3052850445219912,4.055754374377388,-11.57687282355185,20.176365,21.545242,18.877085,0.68330395,1.1639041
55.99084470992163,22.693275373962297,167.05454784371383,-25.04329046172138,0.5675662776343757,3.2553738442002356,-6.708046357170432,15.565468,15.980058,14.966232,0.037028186,1.0547245
55.975779617492215,22.695285616550844,167.04169009382852,-25.05113425994348,0.0195882924880223,1.323853956510759,-0.1451231407828288,18.46628,18.981705,17.779016,0.2156642,1.1942555
55.96749750390508,22.68906562425032,167.0400494725907,-25.060874092203424,1.32751129831939,16.58951750038218,-16.038077647201575,18.936975,20.526667,17.758257,0.25897616,1.0484091
55.97069880041148,22.69105155010811,167.04099379251218,-25.057419314296748,-0.2187876585700243,5.487028026283985,-7.470443200570397,20.105288,20.774261,19.541925,0.46994597,1.0357361
55.9795911153284,22.694430034980712,167.0452005407937,-25.049407113959138,,,,21.07102,21.20083,20.023602,,
55.988977106168704,22.69637677084942,167.05083978883425,-25.042149691071405,0.3625609497137282,1.6792037777831752,-0.4857809413245543,19.844076,20.651413,19.150358,0.42141807,0.9806348
55.99038895119536,22.705932626971045,167.04482204584423,-25.03419456801938,0.9610152692366511,-0.6781083334441926,-1.5447699801551171,18.091835,19.05534,17.162302,0.13052987,0.978061
55.96809660508096,22.7011519258079,167.03154416126102,-25.051545710957058,1.5999492466220684,3.9596347142365738,-18.878281393181247,15.579401,16.203796,14.771019,0.034697328,0.93939024
55.967921424871015,22.69966079897956,167.03251699506478,-25.052759327740763,1.658392061535223,5.0515970489147,-21.166368566290892,11.742707,12.33893,11.006796,0.03248515,2.1714144
55.96380517117217,22.69768659023019,167.0308732749602,-25.056771902675912,0.3442981009052515,15.057113755348366,-14.941950107945292,14.072693,14.653928,13.340447,0.018671118,0.9911314
55.97862572734069,22.70523211777433,167.03646603748538,-25.042000399379035,1.4828043889870068,5.989826864189962,-12.973241755948552,17.427795,18.611706,16.371027,0.09277381,1.0086683
55.970395253720554,22.709928174817595,167.02677531132505,-25.043617691888784,2.4403560013553327,1.1624126984340375,4.790341359978589,20.49608,21.339481,19.378504,0.97619814,1.0418056
55.95039317873526,22.705336304520124,167.01508082434353,-25.059407187653857,6.01229977905467,-15.018083807986894,-7.954572087562062,19.037601,21.033382,17.655201,0.24499236,0.9472052
55.953716041677104,22.705745232083977,167.01728620795805,-25.057046612325973,0.5131331980086146,0.5317668172764491,-4.395137782773541,18.928995,19.41596,18.292208,0.22761518,1.059639
55.96218301802415,22.710282215887094,167.02031536483605,-25.048440798592967,,,,20.844648,21.222675,20.006622,,
55.98613625063343,22.714997218503083,167.0348958291369,-25.030112018938237,1.44316069123978,21.276158571789715,-16.869139950337747,19.08635,20.674168,17.914734,0.2567014,1.0524809
55.98778761118941,22.719883068833497,167.0325209317172,-25.025468621137723,0.2575074980230318,-1.0590232498184124,0.0964389848009063,17.79741,18.257862,17.204546,0.107645825,1.0237639
55.983613575679314,22.72179577362077,167.02795481237533,-25.026636323080265,0.1544782719689054,1.5449463719051608,0.3482240208425091,18.71994,19.296028,18.033482,0.19599667,1.0511612
55.98949066658744,22.725372577875778,167.02973779729606,-25.020345892916584,0.6364520752533867,0.7138127053442184,-5.944945563056188,19.257608,19.728106,18.645773,0.26050353,0.9981202
55.98634953122803,22.71931230129875,167.031859049379,-25.026782269142448,,,,21.08842,21.195616,20.171425,,
56.005610690004595,22.731923307954816,167.03704101074948,-25.005507607021887,,,,20.966875,21.198765,19.97556,,
55.986580608062376,22.732830842231586,167.02201655099032,-25.016620962430757,,,,20.907291,21.212357,20.034166,,
55.98966521796099,22.73579091871625,167.0221500126236,-25.01251715875174,0.2355922826870865,2.4982935210490083,-5.8917578422599535,17.152082,17.610266,16.529312,0.078155756,0.95814395
56.017821700803914,22.736295931498173,167.04300742091834,-24.994703921854057,1.0371746964373196,-2.26133277155174,2.0226134962131983,19.21079,19.745955,17.735035,0.33890486,1.0801911
56.01731432903927,22.73732567208066,167.04186181274375,-24.99425533718794,0.6285130765764717,4.900091793841372,-5.370340103523522,12.120441,12.832647,11.301755,0.020289488,1.0946654
56.01784856635444,22.72217564773431,167.05349275728045,-25.005147915945912,0.3916222992724092,-0.2449067734149052,-1.5139935694327464,16.999702,17.487188,16.358809,0.073874354,0.96077347
55.80157315905264,22.658866207273253,166.93699698158028,-25.185959293879275,-2.2014697786965525,4.375592065430501,0.3282936198913421,20.624832,20.99673,19.705502,1.7267898,1.1741492
55.81465939620454,22.657372660565205,166.9480084722463,-25.17897599549375,0.6870514432887046,-1.1587005153023635,0.5135260090383955,17.953983,18.595253,17.170147,0.14021657,1.0230953
55.85795024785594,22.663045031168657,166.9765608441102,-25.147987976073008,0.1347200602571446,0.9676798538918584,-0.6210959549492446,19.553204,20.114115,18.842466,0.35992527,0.97785944
55.859490764910305,22.66255137433584,166.97809159721697,-25.147401030477184,0.1642580536001512,1.3944076805039678,-0.5113378426254007,17.418297,17.761312,16.872564,0.097665995,1.0087507
55.87998827885408,22.669433956422328,166.98849223341307,-25.12961132951747,0.0693501683432674,0.8962336238573735,-8.81111995016504,20.39562,21.117682,19.183197,0.71626127,1.018339
55.86310513450322,22.676177610402625,166.9707321465917,-25.13505550458094,-0.7722883384768748,0.6937427623470767,-1.5889069272030285,20.33822,20.793816,19.312914,0.7016325,1.0507799
55.82804349481631,22.65712951958777,166.9583174923723,-25.1708787203445,,,,20.897635,21.454487,19.63097,,
55.848379355628424,22.668509571944696,166.9652745470771,-25.149854806607348,0.1802449816450422,-0.5941694577822876,-1.1766930832934066,17.757566,18.118732,17.221909,0.12023015,0.9693009
55.82230264190059,22.666604278736727,166.94695704717856,-25.167397390855477,0.7710636404950773,1.5634245202232346,-1.3042058843512836,18.993538,19.647543,18.216688,0.33008537,1.0614773
55.82249814810243,22.675970844938178,166.94016980683165,-25.160324383989572,0.1981782522528489,2.241203854594766,-1.9419947062389764,19.332928,20.109425,18.322367,0.32412356,1.0321772
55.857108654480726,22.689989678508287,166.95596934491363,-25.128516886830013,2.40528050734549,-0.7082455620178467,-2.1656727090690486,20.684284,21.657288,19.914991,1.1628656,0.93695277
55.87210674389924,22.6865781080216,166.9698352293653,-25.121770492089883,0.4498506270754618,0.8134310241805346,-2.919875224268209,16.769653,17.324587,16.079056,0.07136738,1.0718576
55.83514907535902,22.691015164505902,166.93860258916175,-25.14133588188628,1.0290611252790125,3.642820698854663,-6.017850372771536,20.16601,20.964178,19.00568,0.74337214,1.0816326
55.84606610020121,22.695479480315292,166.94355431850747,-25.131272227440057,0.5962927839435663,6.134902918638579,-7.53109940685572,20.680658,21.45082,19.520592,1.3874129,0.96893656
55.842217336382426,22.68532662603911,166.9481605143438,-25.14118688197472,0.7253862769881555,1.7530903401130544,-3.6336767557536462,16.55509,17.050392,15.895819,0.06651817,1.0357801
55.84380698138191,22.684258197939226,166.9501539363016,-25.140996683863424,1.927245791663874,3.1063901465696064,-3.5871106687500425,19.853655,21.139597,18.712809,0.48313665,1.006872
55.86281762676166,22.700579833635977,166.95244436897602,-25.11712802646239,-0.3734636553446281,3.7282919690319,-6.804424375038562,19.790386,20.250017,19.177162,0.5270485,0.9866685
55.856693369315956,22.69553970048324,166.95154585196406,-25.124655505599613,0.1001058412451787,-0.2930592932133906,0.0499430792603137,17.47547,17.841108,16.935286,0.111124516,1.0793446
55.790527633290154,22.659083235718683,166.92847383841274,-25.19262703299583,0.2603362077685357,2.2264054489996092,-2.39144415172173,19.023222,19.50948,18.453781,0.2529052,0.98678005
55.80372550538985,22.67584303269857,166.92605779401484,-25.1720254670256,3.172181284576733,26.74862552932743,3.7613069762401694,15.298756,15.483422,13.799158,0.35071072,8.183512
55.7988501710844,22.668910314155102,166.92749956574713,-25.180186187127944,2.3249614864266364,18.70622709365268,8.63735392712995,17.304209,18.515696,16.242674,0.099392034,1.0567166
55.79792828696115,22.6655105879746,166.92931851542872,-25.183280084979117,0.2553114143061664,5.9090502412429595,-1.2943055031992283,17.278461,17.681103,16.68452,0.09897258,1.0602981
55.81698396392409,22.683972915929257,166.93007329225324,-25.157793877917968,0.2496384319476802,0.950820676958112,-1.907245647494109,18.978786,19.552277,18.231892,0.2885231,1.1142968
55.8229952903598,22.69049603416809,166.92979276318766,-25.149235439744015,0.5545748411046358,-0.1606606007306669,-2.6688580812582763,18.991491,19.937601,18.018072,0.2530321,0.9779306
55.79575348304528,22.688826466979503,166.91041379372703,-25.16731324380553,-0.0847913850886785,-0.3239049745049277,-0.4377111470318827,19.392029,19.808573,18.788445,0.32114196,0.96277606
55.804075924248274,22.689556777926192,166.91617212431171,-25.161627489556786,0.491837136487141,3.4675849313034472,-6.648617127568469,18.12599,18.843134,17.357336,0.15223834,1.0207478
55.79838579634304,22.688715624044995,166.91248819506495,-25.165768751608177,0.4747168090669286,1.1330756860780231,-2.894030005991634,17.235348,17.704243,16.613142,0.08788924,1.0025533
55.80460714372107,22.700048221172963,166.90880950334886,-25.153509684304883,0.2070313076589399,6.00131071546471,-3.679458630135521,19.470253,20.446974,18.43561,0.3364509,0.9568733
55.81502981259089,22.705376421717727,166.91275257834798,-25.143112558549763,-0.6827211385860877,1.114297072151574,-0.6283706878461781,20.325396,20.7139,19.36363,0.8056277,1.0091243
55.8411384497087,22.70016439202216,166.9363594268142,-25.130842228328856,0.2849325806384522,5.021702001419801,-3.171634427293303,20.151514,20.43967,19.317722,0.6022023,1.0196978
55.833118110854905,22.70541610838856,166.92640611438807,-25.13190272458963,-0.1810183483222358,0.594964750165917,-0.8597775120940842,19.825783,20.211409,19.429132,0.42402387,1.0466657
55.82441777200538,22.704976089077523,166.92015090684737,-25.137607387359136,-0.023680462613102,4.720956186311032,-5.865355367541565,20.510761,21.052315,19.228687,0.8887642,1.0979098
55.833999649305696,22.728267181144357,166.9101611800436,-25.114395470547635,1.1291015587517463,-3.343191722281981,-11.065226222998508,20.149565,20.58222,18.488483,0.9358019,1.288176
55.834755734962016,22.72763961965514,166.9111973033663,-25.11439407066297,0.5745266768468097,2.1119690194487903,0.4767837417873488,16.527561,17.025599,15.873622,0.063503735,1.0391636
55.791048916300994,22.702101994650764,166.89702885482012,-25.160362489399052,2.489345275303227,10.243234289800029,-3.1607572218883595,19.26634,20.678585,17.879759,0.7677424,2.5738027
55.79990776475091,22.718404763255275,166.89167062199672,-25.14278302359556,0.2046561633011762,-1.3559074707399177,-0.1468070065899359,19.948898,20.499788,19.360544,0.48688722,0.91248596
55.798552649921135,22.711841411343723,166.89550128063254,-25.14849403502055,-0.7209194316426661,-0.5079944143390558,0.15028658622306,20.471758,20.972622,19.742632,0.713708,0.96562624
55.796700855349464,22.715962269111532,166.89105106325167,-25.146577984655476,,,,20.89869,22.079252,19.69658,,
55.80396492694461,22.711700863480903,166.89970068994617,-25.14525440133798,,,,20.705284,21.13604,19.723505,,
55.79844865859558,22.71715580360894,166.891490594589,-25.14461190435688,0.0550691271596661,1.200636742694712,-1.3700007043404507,18.114168,18.551634,17.367708,0.14778149,1.0805658
55.79442495535872,22.716947958789824,166.88859956890838,-25.147251973478035,2.821881337929879,15.088666993928058,-6.29480882933005,18.636541,20.103878,17.416008,0.20962675,1.0631938
55.79196923017027,22.713631692733387,166.889194651051,-25.151231772297937,0.4322836583940156,4.523068574352163,-2.6123662602673487,20.256668,20.835905,19.427998,0.7123879,0.98606735
55.7994064724218,22.720264568453157,166.8899153541765,-25.141711635971763,0.6286431139616004,1.109494872513978,-3.201582362821395,20.707756,20.403765,20.298857,1.1602604,1.0718167
55.819639493321624,22.72052299349331,166.90503110568915,-25.12901872592698,0.1969051873724589,3.881713435870464,-3.1149295080744657,15.891942,16.466034,15.1671295,0.05113426,1.151624
55.812786316549335,22.719279428344212,166.9007671531315,-25.1341766880048,-0.4255359828733051,8.796963662886201,-3.4105568330659892,19.275648,20.22219,17.817509,0.65997356,2.7523615
55.821594228392335,22.73216304184609,166.89789698410758,-25.119168821386165,0.3159879226079154,1.039748749070306,-0.9902432161646348,17.735886,18.269535,17.037512,0.118488945,1.0406244
55.79428946256327,22.726883784501418,166.881146680425,-25.139956882334,,,,20.799334,20.343681,19.953215,,
55.80820885153881,22.736496312815547,166.88456680412165,-25.124220536960703,-1.0220226951428302,2.245688263999072,-1.3693965518962623,20.145134,20.551973,19.741863,0.53054357,0.95581543
55.815029066503136,22.738468792327357,166.88826645667257,-25.118542809881696,0.4405559414803076,2.0312974135080206,-0.1886636041367258,19.190407,19.578476,18.563223,0.27523255,0.9412488
55.81259856340245,22.737466112234973,166.8871698462374,-25.120788770216603,1.657703125809175,-0.4215932198687455,-4.152121116823046,11.658173,12.20437,10.957499,0.0172394,1.1285757
55.88537815439585,22.717443718367903,166.95700979814387,-25.09066256056941,-0.7746210062570017,2.293449760351582,1.2508014550335869,20.431847,20.656933,19.932238,0.6677497,0.9925535
55.79206827660761,22.740534167027505,166.86936924681495,-25.13119058994165,,,,20.982794,21.685349,20.095327,,
55.90661492819381,22.67810119990826,167.00219565162857,-25.106702818612632,0.8168093431514699,7.94070966404698,-38.39082366430878,18.374018,19.08086,17.50134,0.17441009,1.0512959
55.89722527023495,22.703222603366108,166.976492243282,-25.093882842988396,1.543635075633253,7.434698383794367,1.9723787682921856,13.297284,13.684162,12.739718,0.015887972,0.97406715
55.92333056942533,22.70181349072202,166.9972562547139,-25.078772559508796,-0.57216951575254,0.0753472925195176,-0.7238501411688331,19.27633,19.784573,18.667507,0.29598966,1.0182427
55.93788503371395,22.70731673649611,167.00417023623345,-25.06568285695677,0.8038060395965796,0.9862611167265176,-3.074173849436624,19.35642,20.165466,18.502996,0.3116827,0.994154
55.92391474570291,22.71012887795022,166.99153781880793,-25.07224499233947,0.518207226237881,3.5299057767659328,-10.52299192903837,17.381649,17.986061,16.652891,0.09736732,1.0978432
55.932255912047246,22.718116441721875,166.99191998446594,-25.061159739820734,2.527161347275624,9.744207956441477,-7.920582022643405,17.504808,,,0.17328563,0.9602437
55.932052265674734,22.717740194301065,166.9920449070025,-25.06156476208084,2.6009489235209204,10.653065200001707,-7.969225554312011,14.435903,15.015423,13.657586,0.022917237,1.084898
55.906431682635386,22.71659029846512,166.97354761187708,-25.07827168639224,0.2963052487165487,-0.7863952995470019,-2.865211311726944,15.537954,16.08112,14.835006,0.038896933,1.0334446
55.91548380715293,22.716320228353457,166.98058483688,-25.072871057608392,0.5559365287971194,-5.123481119310813,-5.440640167717818,19.188942,20.222319,18.209782,0.27281615,0.896699
55.91095384016937,22.719897059221687,166.974514540262,-25.073021214956803,-0.1179072411380635,2.4468667322386426,-2.1986163833147128,19.567898,20.60302,18.611746,0.36667216,1.0403125
55.91725540304178,22.717278040544205,166.98121346889965,-25.071064491690837,-1.631670876285901,1.7155927872576446,-6.364619069560857,20.726822,21.124865,19.561209,1.4770321,1.0936701
55.914017506119336,22.716710657193,166.979188233144,-25.073488812376716,0.3210091136309388,0.31032168881813,-0.8653225424329454,18.541824,19.126179,17.812607,0.18373589,1.052255
55.875332293189174,22.70896110741854,166.95569863485196,-25.10316929194308,-0.2482124481119653,3.856443910885434,-2.532803863386794,20.288969,21.120266,19.283756,0.84457344,0.9226609
55.87522253287163,22.691653059018428,166.9684321722722,-25.116077955193106,0.0513302870009464,-0.2829635711885868,-1.2923440438729563,17.432386,17.743021,16.952326,0.107249744,1.1141386
55.89024316772549,22.71427041087541,166.9630354429091,-25.090007414730177,-0.8861924192401834,3.1802658496644405,-2.877390309778849,20.125301,21.15199,19.182312,0.75235957,1.1720549
55.893528794775555,22.71079847881628,166.9680889086099,-25.09055037258133,1.9746337101282947,15.138203518010602,-18.651512286930753,20.206268,21.031677,18.968302,0.617706,1.0230759
55.863044995503195,22.71622631931721,166.94103249329248,-25.105377295672927,-0.0762665430597542,-0.22455877125088,-0.6689918416802676,18.176163,18.618658,17.608318,0.17165668,0.98267204
55.86026602797908,22.711672189146565,166.94230312356868,-25.110475092219353,6.610957727992528,18.264214130890196,-40.39133802245185,16.080769,17.656956,14.872416,0.05852737,1.113003
55.860137510766286,22.713849358112196,166.94059424219594,-25.1089389564578,1.1334236005212937,5.140017266105586,-14.673792593710209,19.133488,20.84532,17.964296,0.30161092,1.0713555
55.86936261719022,22.719507285733396,166.94337887296751,-25.099036184744072,0.7454050722975196,5.684491929929358,-3.8936783642169255,17.801773,18.49318,16.983076,0.12276866,0.9696954
55.878194093253235,22.72592865838956,166.94529946681504,-25.08881041019647,-0.6240182419075558,-5.983636227871342,-10.903947774244775,20.515144,20.84081,19.539621,1.060169,1.058051
55.86950915375412,22.723613670684184,166.94044980875913,-25.09589854506305,0.0183033642858062,0.4866798262979923,-0.6376968974063124,17.34722,17.707235,16.802397,0.096688315,1.0585717
55.89517037774001,22.713265782859224,166.96750214057704,-25.08770462658381,-0.1645283585586443,1.8234482699594208,-3.266427466653252,19.90968,20.683804,19.18072,0.4761623,1.0668381
55.89446760834045,22.72636756953877,166.95727008106192,-25.078420361524287,1.2881070709256734,-2.0519635229436504,-0.1087538223506762,20.661242,21.010612,20.142859,1.2104659,1.1181641
55.893058362683185,22.723285965798688,166.9584870249986,-25.08157805443497,0.9999414026239896,1.941052180105358,-4.328154391703307,15.024036,15.550385,14.348986,0.029053288,1.0033566
55.90150686568398,22.72918040915289,166.96050495576043,-25.07197971722935,0.6477820309561839,-0.0665886763026257,-10.165248790375689,16.177515,16.691484,15.493367,0.058060896,0.95768374
55.93763881779207,22.718216742331983,166.995909848898,-25.05775372814608,2.260031667898825,28.27626728109753,-16.855388086857197,20.619781,21.541414,19.546537,0.9414816,1.091811
55.94461101754153,22.722875624229868,166.99772233652217,-25.049983983788408,0.4501697176246354,7.171106254159923,-14.49962528770622,17.347134,18.024204,16.523237,0.1229292,1.3697265
55.94936673386845,22.726465623656853,166.99865284079087,-25.04437870314592,0.9485276466302,5.477563545575017,-6.045064949102831,18.601711,19.695082,17.593111,0.17607668,0.9832507
55.95979429440502,22.729115851540733,167.0045594757991,-25.035959154908532,-1.4894724278605054,2.388290785849395,-1.0622313257504044,20.510439,20.480928,19.855156,0.75233287,0.96158653
55.95168609636778,22.72984657713664,166.9978990528518,-25.04043650960995,,,,20.870115,21.648367,19.383417,,
55.92697562452226,22.725732583076013,166.98229222980478,-25.058779900664636,0.8281922127868558,4.305466370168951,-8.166159185609674,17.97053,18.944902,16.976444,0.1278004,0.999864
55.94274715855043,22.736238806339816,166.9864177837099,-25.04122957680365,0.5458935031766677,4.494393785336768,6.774091610015043,18.873808,19.825012,17.977388,0.2260623,1.049649
55.944464158830094,22.738920945647944,166.98572737155422,-25.038178304280542,0.315104586770811,1.9156441303736111,0.016325676274388,18.538252,19.348532,17.656168,0.17984307,1.0343726
55.944301230777526,22.739988381794348,166.984813876235,-25.037487659651283,0.2307553325338982,2.0407981564399376,0.2475021907846399,17.723534,18.289457,17.031513,0.112877615,0.93974155
55.96168495669811,22.73582433924307,167.00101688303573,-25.029815728810892,0.1687211726078488,8.10984602852841,-8.427302935601674,18.488955,18.755919,18.07929,0.16063842,0.97739166
55.922883828786645,22.737775943888053,166.97028429277617,-25.052380264980464,0.2589298841457851,5.122798251603389,-0.6028461798561607,17.580389,18.064556,16.923187,0.10313418,0.909629
55.85561924593441,22.717941822525443,166.93414915304697,-25.10869558768097,0.2885573716877125,0.7182323439969106,0.9525728740952056,16.181187,16.541716,15.655229,0.05386713,0.9915488
55.847283330387896,22.717143879189727,166.92843751162866,-25.114441304955022,1.0392050732816038,2.6420006895524377,1.0647482033089513,20.432838,21.707928,19.393118,0.8291294,1.0034113
55.8645438628464,22.721829424334853,166.93801774124745,-25.100292674323505,0.2554455339140847,1.909815999504142,-0.1140350195969489,18.590084,18.992756,17.959612,0.19512269,1.0075159
55.86624781033795,22.737908056021407,166.92740472123393,-25.087307484826617,,,,20.861303,20.61831,19.299017,,
55.86044427015818,22.735655156075236,166.9246859300702,-25.092567012272056,,,,20.57204,21.47729,19.230165,,
55.87166965704079,22.73438824922199,166.93410715849197,-25.08656754278136,7.556974713766846,21.901688240815577,-45.302615313158384,9.766249,9.681552,8.904118,0.020693505,1.0333185
